Item de configuração,total_incidentes,dias_com_incidente,media_diaria,max_diario,std_diario,indice_ruido,total_manuais_p2p3,correlacao_risco
IC00988,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02302,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC00986,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC00985,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC00977,2,2,1.0,1,0.0,0.6666666666666666,1.0,0.3333333333333333
IC01566,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01687,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC00333,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC00335,2,2,1.0,1,0.0,0.6666666666666666,1.0,0.3333333333333333
IC00976,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01696,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01703,2,2,1.0,1,0.0,0.6666666666666666,1.0,0.3333333333333333
IC01541,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01707,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02309,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC00811,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC00812,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01727,2,2,1.0,1,0.0,0.6666666666666666,1.0,0.3333333333333333
IC01548,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01725,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01550,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC00338,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01709,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02079,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC00941,2,2,1.0,1,0.0,0.6666666666666666,6.0,2.0
IC00814,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01008,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02057,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01580,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC00908,2,2,1.0,1,0.0,0.6666666666666666,3.0,1.0
IC00753,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC00919,2,2,1.0,1,0.0,0.6666666666666666,2.0,0.6666666666666666
IC01681,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01041,2,2,1.0,1,0.0,0.6666666666666666,1.0,0.3333333333333333
IC00804,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02398,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC00805,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01036,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC00806,2,2,1.0,1,0.0,0.6666666666666666,1.0,0.3333333333333333
IC01484,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02055,2,2,1.0,1,0.0,0.6666666666666666,2.0,0.6666666666666666
IC02392,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01570,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02390,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC00808,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01784,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC00810,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02287,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01766,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01685,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01573,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02092,2,2,1.0,1,0.0,0.6666666666666666,1.0,0.3333333333333333
IC02293,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01571,2,2,1.0,1,0.0,0.6666666666666666,1.0,0.3333333333333333
IC01502,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01013,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC00776,2,2,1.0,1,0.0,0.6666666666666666,1.0,0.3333333333333333
IC02253,2,2,1.0,1,0.0,0.6666666666666666,2.0,0.6666666666666666
IC02546,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01230,2,2,1.0,1,0.0,0.6666666666666666,1.0,0.3333333333333333
IC01173,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC00524,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02173,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01915,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02134,2,2,1.0,1,0.0,0.6666666666666666,4.0,1.3333333333333333
IC01172,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01995,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01171,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01996,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01902,2,2,1.0,1,0.0,0.6666666666666666,4.0,1.3333333333333333
IC02180,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02554,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02553,2,2,1.0,1,0.0,0.6666666666666666,1.0,0.3333333333333333
IC02181,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02137,2,2,1.0,1,0.0,0.6666666666666666,1.0,0.3333333333333333
IC01672,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC00787,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01999,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02036,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC00788,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02543,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC00433,2,2,1.0,1,0.0,0.6666666666666666,1.0,0.3333333333333333
IC00849,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02201,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01662,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02534,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02533,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02202,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01985,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02138,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01650,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02648,2,2,1.0,1,0.0,0.6666666666666666,3.0,1.0
IC00529,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01946,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02658,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02145,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01959,2,2,1.0,1,0.0,0.6666666666666666,1.0,0.3333333333333333
IC01966,2,2,1.0,1,0.0,0.6666666666666666,4.0,1.3333333333333333
IC01945,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC00851,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02653,2,2,1.0,1,0.0,0.6666666666666666,1.0,0.3333333333333333
IC02154,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC00783,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC00780,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02140,2,2,1.0,1,0.0,0.6666666666666666,4.0,1.3333333333333333
IC00784,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02160,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01936,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01935,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01980,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01933,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01931,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC00064,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC00786,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01178,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02631,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02630,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01177,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC00850,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01187,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02006,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01710,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01116,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02027,2,2,1.0,1,0.0,0.6666666666666666,1.0,0.3333333333333333
IC02209,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02521,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02501,2,2,1.0,1,0.0,0.6666666666666666,1.0,0.3333333333333333
IC01126,2,2,1.0,1,0.0,0.6666666666666666,1.0,0.3333333333333333
IC00422,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC00841,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02509,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01344,2,2,1.0,1,0.0,0.6666666666666666,1.0,0.3333333333333333
IC02124,2,2,1.0,1,0.0,0.6666666666666666,2.0,0.6666666666666666
IC01308,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC00535,2,2,1.0,1,0.0,0.6666666666666666,4.0,1.3333333333333333
IC01109,2,2,1.0,1,0.0,0.6666666666666666,2.0,0.6666666666666666
IC02229,2,2,1.0,1,0.0,0.6666666666666666,2.0,0.6666666666666666
IC02030,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02121,2,2,1.0,1,0.0,0.6666666666666666,24.0,8.0
IC00855,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02499,2,2,1.0,1,0.0,0.6666666666666666,1.0,0.3333333333333333
IC02021,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01843,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01299,2,2,1.0,1,0.0,0.6666666666666666,2.0,0.6666666666666666
IC01115,2,2,1.0,1,0.0,0.6666666666666666,2.0,0.6666666666666666
IC01366,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01271,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC00777,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02495,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02125,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01280,2,2,1.0,1,0.0,0.6666666666666666,1.0,0.3333333333333333
IC01288,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01350,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02024,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02664,2,2,1.0,1,0.0,0.6666666666666666,1.0,0.3333333333333333
IC02023,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC00372,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC02033,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC01122,2,2,1.0,1,0.0,0.6666666666666666,0.0,0.0
IC05404,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00820,1,1,1.0,1,0.0,0.5,4.0,2.0
IC00824,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05442,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05381,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00819,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05443,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05426,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05444,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05405,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05376,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05412,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05413,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05409,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05408,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05377,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05378,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05450,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05407,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05380,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05449,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05448,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05447,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05406,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05445,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05446,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05437,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05382,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05431,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05422,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05433,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05391,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05398,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05392,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05423,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05432,1,1,1.0,1,0.0,0.5,1.0,0.5
IC05394,1,1,1.0,1,0.0,0.5,1.0,0.5
IC05440,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05395,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05429,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05424,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05425,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05428,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05427,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00843,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05434,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05399,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05390,1,1,1.0,1,0.0,0.5,1.0,0.5
IC05421,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05418,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05439,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05384,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05438,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05436,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05403,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05385,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00816,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05419,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05402,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05386,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05387,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05388,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05420,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05401,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05410,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00800,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05452,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05534,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05554,1,1,1.0,1,0.0,0.5,1.0,0.5
IC05555,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05556,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05557,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05558,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05559,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05560,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05561,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00792,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05563,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05564,1,1,1.0,1,0.0,0.5,1.0,0.5
IC05565,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05566,1,1,1.0,1,0.0,0.5,1.0,0.5
IC05567,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05568,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05553,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05552,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05551,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05542,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05536,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05537,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05538,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05539,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05540,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05541,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05543,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05550,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05544,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05545,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05546,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05547,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05548,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05549,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05569,1,1,1.0,1,0.0,0.5,1.0,0.5
IC00790,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05571,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00781,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05593,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05594,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05595,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05596,1,1,1.0,1,0.0,0.5,1.0,0.5
IC05597,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05600,1,1,1.0,1,0.0,0.5,1.0,0.5
IC05603,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05591,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05604,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05605,1,1,1.0,1,0.0,0.5,1.0,0.5
IC05606,1,1,1.0,1,0.0,0.5,1.0,0.5
IC05607,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05608,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05609,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05592,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05590,1,1,1.0,1,0.0,0.5,1.0,0.5
IC05572,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05581,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05573,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05574,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05575,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05577,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05578,1,1,1.0,1,0.0,0.5,1.0,0.5
IC05580,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05582,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05589,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05583,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05584,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05585,1,1,1.0,1,0.0,0.5,1.0,0.5
IC05586,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05587,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05588,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05535,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05533,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05453,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05532,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05474,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05475,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05476,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05477,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05478,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05479,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05480,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05481,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05482,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05483,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05484,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05485,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05486,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05487,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05488,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05473,1,1,1.0,1,0.0,0.5,1.0,0.5
IC05472,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05471,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05462,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05454,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05457,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05458,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05459,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05460,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05461,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05463,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05470,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05464,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05465,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05466,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05467,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05468,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05469,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05489,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00803,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00802,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05524,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05518,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05519,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05520,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05521,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05522,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05523,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00794,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05515,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05526,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05527,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00793,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05529,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05530,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05531,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05516,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05514,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05374,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05505,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00799,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05499,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05500,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05501,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05502,1,1,1.0,1,0.0,0.5,1.0,0.5
IC05503,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05506,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05513,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05507,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05508,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05509,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05510,1,1,1.0,1,0.0,0.5,1.0,0.5
IC05511,1,1,1.0,1,0.0,0.5,0.0,0.0
IC00797,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05375,1,1,1.0,1,0.0,0.5,0.0,0.0
IC02665,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05373,1,1,1.0,1,0.0,0.5,0.0,0.0
IC01099,1,1,1.0,1,0.0,0.5,0.0,0.0
IC04964,1,1,1.0,1,0.0,0.5,0.0,0.0
IC04968,1,1,1.0,1,0.0,0.5,0.0,0.0
IC04969,1,1,1.0,1,0.0,0.5,0.0,0.0
IC04972,1,1,1.0,1,0.0,0.5,0.0,0.0
IC04973,1,1,1.0,1,0.0,0.5,0.0,0.0
IC01102,1,1,1.0,1,0.0,0.5,0.0,0.0
IC04977,1,1,1.0,1,0.0,0.5,0.0,0.0
IC04979,1,1,1.0,1,0.0,0.5,0.0,0.0
IC04992,1,1,1.0,1,0.0,0.5,0.0,0.0
IC04980,1,1,1.0,1,0.0,0.5,0.0,0.0
IC04981,1,1,1.0,1,0.0,0.5,0.0,0.0
IC04982,1,1,1.0,1,0.0,0.5,0.0,0.0
IC04984,1,1,1.0,1,0.0,0.5,0.0,0.0
IC04985,1,1,1.0,1,0.0,0.5,4.0,2.0
IC01095,1,1,1.0,1,0.0,0.5,0.0,0.0
IC01090,1,1,1.0,1,0.0,0.5,0.0,0.0
IC04961,1,1,1.0,1,0.0,0.5,0.0,0.0
IC04960,1,1,1.0,1,0.0,0.5,0.0,0.0
IC04959,1,1,1.0,1,0.0,0.5,0.0,0.0
IC04958,1,1,1.0,1,0.0,0.5,0.0,0.0
IC04922,1,1,1.0,1,0.0,0.5,0.0,0.0
IC04924,1,1,1.0,1,0.0,0.5,0.0,0.0
IC01114,1,1,1.0,1,0.0,0.5,2.0,1.0
IC04928,1,1,1.0,1,0.0,0.5,0.0,0.0
IC04929,1,1,1.0,1,0.0,0.5,0.0,0.0
IC04934,1,1,1.0,1,0.0,0.5,0.0,0.0
IC04945,1,1,1.0,1,0.0,0.5,0.0,0.0
IC04946,1,1,1.0,1,0.0,0.5,0.0,0.0
IC04947,1,1,1.0,1,0.0,0.5,0.0,0.0
IC04948,1,1,1.0,1,0.0,0.5,0.0,0.0
IC04949,1,1,1.0,1,0.0,0.5,0.0,0.0
IC01108,1,1,1.0,1,0.0,0.5,0.0,0.0
IC04953,1,1,1.0,1,0.0,0.5,0.0,0.0
IC04955,1,1,1.0,1,0.0,0.5,0.0,0.0
IC04957,1,1,1.0,1,0.0,0.5,0.0,0.0
IC01089,1,1,1.0,1,0.0,0.5,2.0,1.0
IC04997,1,1,1.0,1,0.0,0.5,0.0,0.0
IC01046,1,1,1.0,1,0.0,0.5,1.0,0.5
IC05057,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05045,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05046,1,1,1.0,1,0.0,0.5,1.0,0.5
IC05049,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05050,1,1,1.0,1,0.0,0.5,0.0,0.0
IC01057,1,1,1.0,1,0.0,0.5,0.0,0.0
IC05055,1,1,1.0,1,0.0,0.5,1.0,0.5
